name|author|title|description|url|publishedAt|category
Abc13.com|None|Child dies from flu as nearly 200 students stay home sick - KTRK-TV|Chicago health officials reported the first pediatric flu death of this season in the city Wednesday as South Middle School in Arlington Heights reported nearly 200 students stayed home sick due to a flu outbreak.|https://abc13.com/health/child-dies-from-flu-as-nearly-200-students-stay-home-sick/5160895/|2019-02-28T15:35:00Z|health
9news.com|None|Some people infected with tuberculosis after exposure at Aurora school - 9News.com KUSA|As a result of these positive tests, all students and staff who were at Aurora Hills Middle School during the fall semester will be tested.|https://www.9news.com/article/news/health/tb-cases/73-1d3051f8-4a28-4218-b586-49d6fbf1b530|2019-02-28T14:53:00Z|health
Business Insider|Hilary Brueck|39 delicious foods that are linked to a lower risk of cancer - Business Insider|Here are a few of the top foods that science has shown can help keep a body cancer-free.|https://www.businessinsider.com/foods-that-fight-cancer-2019-2|2019-02-28T13:51:26Z|health
Vox.com|Gaby Del Valle|Seasonal affective disorder: Can light therapy treat SAD? - Vox.com|Light therapy products, touted as treatments for seasonal affective disorder, are steadily on the rise.|https://www.vox.com/the-goods/2019/2/28/18243572/seasonal-affective-disorder-light-therapy-sad-lamp|2019-02-28T13:00:00Z|health
Espn.com|None|Sources - Phillies finalizing deal with Harper - ESPN|The Phillies are finalizing a deal to land prized free-agent Bryce Harper for 13 years and $330 million, sources told ESPN.|http://www.espn.com/mlb/story/_/id/26105394/sources-phillies-finalizing-deal-harper|2019-02-28T20:23:44Z|sports
Wvmetronews.com|Alex Hickey|WV MetroNews See NFL Combine measurements for West Virginia offensive players - West Virginia MetroNews|The NFL scouting combine officially gets underway on Friday, but in a way the weekend kicked off Thursday as this year’s prospects checked in with...|http://wvmetronews.com/2019/02/28/see-nfl-combine-measurements-for-west-virginia-offensive-players/|2019-02-28T20:10:00Z|sports
Espn.com|None|Vikings expecting big things from Cousins in '19 - ESPN|Vikings GM Rick Spielman and coach Mike Zimmer believe QB Kirk Cousins, like most players after their first season with a new team, will make a big jump in 2019.|http://www.espn.com/nfl/story/_/id/26105422/vikings-expecting-big-things-cousins-19|2019-02-28T20:03:31Z|sports
Youtube.com|None|"The Giants are stuck with untradeable Eli Manning – Max Kellerman | First Take - ESPN"|Max Kellerman reacts to New York Giants head coach Pat Shurmur supporting Eli Manning as the starting quarterback next season. ✔ Subscribe to ESPN on YouTube...|https://www.youtube.com/watch?v=ZIyWhE2xzU4|2019-02-28T19:30:00Z|sports
Mmajunkie.com|Steven Marrocco|Jon Jones: Two adverse 'pulsing' drug test findings, three negative ahead of UFC 235 - MMAjunkie|A metabolite for the oral turinabol steroid continues to pulse in Jon Jones’ system prior to his fight with Anthony Smith at UFC 235.|https://mmajunkie.com/2019/02/jon-jones-ufc-235-two-adverse-drug-test-findings-three-negative-anthony-smith-nsac|2019-02-28T19:15:00Z|sports
Motorsport.com|Scott Mitchell|Ferrari and Haas both hit by exhaust problems - Motorsport.com|Ferrari exhaust problems caused Charles Leclerc’s on-track stoppage and the delay to Haas driver Romain Grosjean’s running on the penultimate day of Formula 1 pre-season testing.|https://www.motorsport.com/f1/news/ferrari-haas-exhaust-stoppage/4345588/|2019-02-28T19:09:27Z|sports
Espn.com|None|WR Thomas arrested on vehicular assault charge - ESPN|Former Broncos and Texans wide receiver Demaryius Thomas has been arrested on allegations of vehicular assault stemming from a crash earlier this month.|http://www.espn.com/nfl/story/_/id/26104493/wr-thomas-arrested-vehicular-assault-charge|2019-02-28T19:04:50Z|sports
Post-gazette.com|None|NFL combine: Which teams are lining up for Antonio Brown? - Pittsburgh Post-Gazette|San Francisco isn’t interested in acquiring Antonio Brown, but trades are more prevalent now than ever in the NFL.|https://www.post-gazette.com/sports/steelers/2019/02/28/nfl-combine-2019-antonio-brown-trade-rumors-49ers-ny-jets/stories/201902280144|2019-02-28T18:43:00Z|sports
CNN|Nadia Kounang, CNN|Pop Warner football bans traditional three-point stance - CNN|In a first for any national football organization, the Pop Warner youth league announced Thursday that it will ban the traditional three-point stance.|https://www.cnn.com/2019/02/28/health/pop-warner-bans-three-point-stance-bn/index.html|2019-02-28T18:40:00Z|sports
Youtube.com|None|"It's the end of the road for Johnny Manziel – Stephen A. | First Take - ESPN"|Stephen A. Smith reacts to the Canadian Football League barring any team from signing Johnny Manziel after the QB was released from the Montreal Alouettes. ✔...|https://www.youtube.com/watch?v=RIOY3aFCajo|2019-02-28T18:30:01Z|sports
Fox News|Lucia Suarez Sang|Jason Witten ends retirement, set to play again for Dallas Cowboys - Fox News|Retirement didn’t even last a year for former Dallas Cowboys star Jason Witten, who is returning to the gridiron a season after hanging up his cleats to play a 16th season with the Texas team.|https://www.foxnews.com/sports/jason-witten-ends-retirement-after-one-season-returning-to-dallas-cowboys|2019-02-28T18:25:57Z|sports
Mlb.com|None|Let Brandon Nimmo and his raw chicken live - MLB.com|The Official Site of Major League Baseball|https://www.mlb.com/cut4/let-brandon-nimmo-and-his-raw-chicken-live|2019-02-28T18:22:00Z|sports
Thetimes.co.uk|None|Nick Kyrgios lacks respect for public, rivals and himself, says Rafael Nadal - The Times|The behaviour of Nick Kyrgios has yet again caused controversy, this time uncharacteristically riling Rafael Nadal. The 17-times grand-slam champion from Spain accused his Australian opponent of...|https://www.thetimes.co.uk/article/nick-kyrgios-accused-of-lacking-respect-after-recovery-stuns-rafael-nadal-at-acapulco-international-nfww9z9vx|2019-02-28T18:20:25Z|sports
Yahoo.com|None|LeBron may not be able to save Lakers - Yahoo Sports|As the team struggles to make the playoffs, it's becoming obvious that LeBron James can no longer bend the league to his will.|https://sports.yahoo.com/lakers-harsh-truth-lebron-no-longer-best-durable-player-world-181117178.html|2019-02-28T18:11:00Z|sports
Panthers.com|None|The Rivera Report: Combine Edition - Panthers.com|After updating Cam Newton's progress, Ron Rivera shared potential plans at backup quarterback.|https://www.panthers.com/news/ron-rivera-press-conference-at-nfl-combine|2019-02-28T18:06:11Z|sports
Youtube.com|None|"The Celtics don't want to play with Kyrie Irving – Max Kellerman | First Take - ESPN"|Max Kellerman breaks down the statistics that prove the Boston Celtics play better without Kyrie Irving on the court. ✔ Subscribe to ESPN on YouTube: http://...|https://www.youtube.com/watch?v=EetMtpU2Sbw|2019-02-28T17:56:50Z|sports
As.com|Joaquín Maroto|UEFA ban Sergio Ramos for two games after forcing yellow - AS English|Ramos will be banned for two games after forcing a yellow against Ajax which means he misses a potential quarter-final first leg. Announcement to be made official soon.|https://en.as.com/en/2019/02/28/football/1551375752_295603.html|2019-02-28T17:53:51Z|sports
Radio.com|https://facebook.com/WEEI, https://facebook.com/WEEI|Jon Gruden goes out of his way to praise Tom Brady - WEEI|INDIANAPOLIS -- Jon Gruden is always one of the more entertaining coaches at the NFL combine.|https://weei.radio.com/blogs/ryan-hannable/oakland-raiders-head-coach-jon-gruden-goes-out-his-way-praise-tom-brady|2019-02-28T17:22:17Z|sports
Bleacher Report|Joseph Zucker|NBA and WNBA Stars Are Asked About the First Time They Were Called the N-Word - Bleacher Report|"Bleacher Report's ""Are You Listening?"" series is about amplifying the voice of the modern black athlete, embracing their humanity and choosing to practice empathy..."|https://bleacherreport.com/articles/2822740-nba-and-wnba-stars-are-asked-about-the-first-time-they-were-called-the-n-word|2019-02-28T17:19:55Z|sports
Wdrb.com|Rick Bozich|"BOZICH | Is Louisville in NCAA Tournament trouble? | Sports - WDRB"|LOUISVILLE, Ky. (WDRB) — On Planet Hot Take, the roar is that Louisville played its way toward whiffing on the NCAA Tournament by losing to No. 127 Boston College Wednesday.|https://www.wdrb.com/sports/bozich-is-louisville-in-ncaa-tournament-trouble/article_e0c788ba-3b7a-11e9-b34d-8f9026d8354a.html|2019-02-28T17:04:00Z|sports
CNBC|Robert Ferris|Tesla suspends orders on website ahead of 5 pm ET announcement - CNBC|"To build anticipation for its planned announcement at 5 pm ET, Tesla is redirecting users on its website to a page that says ""The wait is almost over. Great things are launching at 2pm."""|https://www.cnbc.com/2019/02/28/tesla-suspends-online-orders-ahead-of-announcement-redirects-website.html|2019-02-28T20:32:32Z|business
Investors.com|GILLIAN RICH|Boeing 777 Snags $18.6 Billion British Airways Order Over Airbus A350 - Investor's Business Daily|British Airways' parent will order up to 42 next-generation Boeing 777 planes, beating out the Airbus A350 in a key long-haul market. Boeing stock rose Thursday.|https://www.investors.com/news/boeing-777-beats-airbus-a350-british-airways-order/|2019-02-28T19:52:30Z|business
Marketwatch.com|Ciara Linnane|Cannabis stocks mostly higher after FDA head promises April talks on CBD regulation - MarketWatch|Cannabis stocks were mostly higher Thursday, as investors digested the latest earnings reports from the sector and comments from the head of the U.S. Food and Drug Administration on plans for regulation of CBD.|https://www.marketwatch.com/story/cannabis-stocks-mostly-higher-after-fda-head-promises-april-talks-on-cbd-regulation-2019-02-28|2019-02-28T19:31:00Z|business
The Verge|Julia Alexander|YouTube is disabling comments on almost all videos featuring children - The Verge|YouTube has decided to remove comments on nearly all videos starring children in response to a recent controversy over children being exploited on the platform. Only a few select channels will be allowed to run with comment sections.|https://www.theverge.com/2019/2/28/18244954/youtube-comments-minor-children-exploitation-monetization-creators|2019-02-28T18:53:51Z|business
Coindesk.com|Zack Seward|Facebook Plans Cryptocurrency Launch in First Half of 2019: NYT Report - CoinDesk|A report from the New York Times says plans to launch a cryptocurrency product in the first half of 2019.|https://www.coindesk.com/facebook-plans-to-launch-cryptocurrency-in-first-half-of-2019-nyt-report|2019-02-28T18:43:00Z|business
Recode|Jason Del Rey|"Amazon wants to sell ""every genuine product in the world."" That's a mistake. - Recode"|The company is risking what it values most — customer trust — in pursuit of building “the everything store.”|https://www.recode.net/2019/2/28/18168354/amazon-marketplace-prime-counterfeit-goods-fake-reviews|2019-02-28T18:38:48Z|business
Ars Technica|Jon Brodkin|After delays, OneWeb launches its first six low-Earth broadband satellites - Ars Technica|OneWeb has big plan for low-latency Internet, but won't meet goal of 2019 rollout.|https://arstechnica.com/information-technology/2019/02/oneweb-launches-six-low-earth-satellites-pledges-global-broadband-in-2021/|2019-02-28T18:12:00Z|business
Yahoo.com|None|Kraft Heinz lawsuit targets 3G stock transfer, writedown, SEC probe - Yahoo Finance|The proposed class-action lawsuit made public on Wednesday is among the first accusing Kraft Heinz, whose other controlling shareholder is Warren Buffett's Berkshire Hathaway Inc, of defrauding shareholders about its business prospects.  Kraft Heinz's share p…|https://finance.yahoo.com/news/kraft-heinz-lawsuit-targets-3g-181123757.html|2019-02-28T18:11:00Z|business
NBC News|Minyvonne Burke|Emotional support pit bull attacks 5-year-old at Portland airport, mother claims in suit - NBC News|"Mirna Gonzalez said in a lawsuit filed Monday that her five-year-old daughter was bitten in the face by a woman's ""emotional support"" pit bull in December 2017."|https://www.nbcnews.com/news/us-news/emotional-support-pit-bull-attacks-5-year-old-portland-airport-n977681|2019-02-28T18:07:00Z|business
Nypost.com|Carleton English|Investor claims Bristol-Myers is trying to avoid getting acquired - New York Post |Pharma giant Bristol-Myers Squibb is having a hard time getting support for its $74 billion deal to buy rival Celgene. Activist hedge fund Starboard Value is the latest to call out Bristol-Myers, c…|https://nypost.com/2019/02/28/investor-claims-bristol-myers-is-trying-to-avoid-getting-acquired/|2019-02-28T18:06:00Z|business
Fool.com|Brian Feroldi|Why Booking Holdings Is Losing Altitude Today - Motley Fool|Shares drop after the airfare search company reports fourth-quarter results. Do the results justify the fall?|https://www.fool.com/investing/2019/02/28/why-booking-holdings-is-losing-altitude-today.aspx|2019-02-28T18:03:00Z|business
Oilprice.com|Irina Slav|"Saudi Arabia Oil Exports To US Nosedive | OilPrice.com - OilPrice.com"|Saudi crude exports to the U.S. have imploded this month, falling to just 20 percent what it used to be 5 years ago|https://oilprice.com/Energy/Crude-Oil/Saudi-Arabia-Oil-Exports-To-US-Nosedive.html|2019-02-28T18:00:00Z|business
Reuters|David Shepardson|Kia, Hyundai expand U.S. engine fire recalls by 534,000 vehicles - Reuters|Kia Motors Corp and affiliate Hyundai Motor Co said on Thursday they are recalling around 534,000 additional U.S. vehicles at risk of engine fires.|https://www.reuters.com/article/us-kia-motors-recall/kia-hyundai-expand-u-s-engine-fire-recalls-by-534000-vehicles-idUSKCN1QH2EB|2019-02-28T17:47:00Z|business
Ganjapreneur.com|None|Study Reveals Broad Therapeutic Impact of THC - Ganjapreneur|A new study by researchers at the University of New Mexico has shown that THC may be just as medicinally valuable as CBD — and perhaps even more so, EurekAlert reports.    Public perception of the medicinal powers|https://www.ganjapreneur.com/study-reveals-broad-therapeutic-impact-of-thc/|2019-02-28T17:36:01Z|business
Nbc-2.com|None|School warns of students putting vanilla extract in coffee, getting drunk - NBC2 News|Pure vanilla extract contains a minimum of 35% alcohol.|https://www.nbc-2.com/story/40046036/school-warns-of-students-putting-vanilla-extract-in-coffee-getting-drunk|2019-02-28T17:32:00Z|business
Click2houston.com|None|Man dipped testicles in salsa as payback for low tip, police say - KPRC Click2Houston|A Tennessee man sought revenge on a low-tipping customer by allegedly dipping his testicles in a salsa container before it was delivered.|https://www.click2houston.com/news/weird-news/man-dipped-testicles-in-salsa-as-payback-for-low-tip-police-say|2019-02-28T17:26:34Z|business
Ajc.com|Kelly Yamanouchi|DOT fines Delta $750,000 for long tarmac delays - Atlanta Journal Constitution|The U.S. Department of Transportation is fining Delta $750,000 for long tarmac delays in violation of the tarmac delay rule.|https://www.ajc.com/blog/airport/delta-fined-750-000-for-long-tarmac-delays/ZnSa2e8yYyMuUFFggXqWUN/|2019-02-28T17:18:18Z|business
CNBC|Leslie Josephs|Southwest shares gain after green light on Hawaii flights - CNBC|Southwest shares rose more than 4 percent on Thursday, a day after the airline received the blessing of the Federal Aviation Administration to fly from northern California cities to Hawaii.|https://www.cnbc.com/2019/02/28/southwest-shares-gain-after-green-light-on-hawaii-flights.html|2019-02-28T17:17:05Z|business
USA Today|Jamie L. LaReau|GM hasn't paid US income tax for years; Ford rarely does. Both get fat refunds. Here's why - USA TODAY|General Motors has not paid U.S. federal taxes in more than a decade and won't it for the next several years. Ford also gets more back than it pays.|https://www.usatoday.com/story/money/cars/2019/02/28/gm-ford-rarely-pay-federal-taxes-tax-refunds/3014770002/|2019-02-28T17:11:00Z|business
CNBC|Lauren Thomas|Target goes preppy, again, in teaming up with Vineyard Vines - CNBC|Target is teaming up with Vineyard Vines, the clothing and accessories brand best known for its shirts embellished with a logo of a smiling pink whale.|https://www.cnbc.com/2019/02/28/target-goes-preppy-again-in-teaming-up-with-vineyard-vines.html|2019-02-28T16:46:59Z|business
